498087	202381
31723A3	239863
493428	273737
3553A6	170870
50003A2	263183
488152	258185
501859	298274
459062	298507
505629	174562
410980	218935
67040A1	183492
D1012163	179765
5284A3	289449
506354	234870
17379A5	230795
412651	191877
453006	265922
484788	209920
445152	216899
35937A5	301200
G77919	224530
430442	196393
60354A3	270577
454639	226280
413348	244515
478472	265557
440630	178759
482374	201662
426602	297464
G13394	172917
63622A3	160165
41327	199948
441672	175165
445447	278520
449689	265799
57349A1	292395
64882A1	167398
57908A5	161271
426219	205951
507268	206740
445656	173456
32277A5	248213
469295	292143
451646	281883
451996	206807
445822	217786
454702	179767
13764A3	297410
52458A5	202562
439186	223781
408963	266086
508034	160079
453496	232712
2881A1	235195
D1001032	190678
406691	196558
411245	276950
404582	178024
479305	230684
460515	282907
417038	239700
10067A5	254360
15273A2	178337
441674	259843
417449	193865
506684	205689
41811A2	157453
436788	203548
434068	203340
501369	198425
56670A1	156301
45214A2	162863
483377	277355
487233	283377
489526	229189
477406	156815
509018	203663
57389A4	203170
402066	230491
485117	159850
8401A1	293124
446725	191777
45269a1	199958
4145A3	258133
470417	286067
406620	189778
442015	152876
473056	237086
457460	254957
429891	266633
460560	170278
489255	185897
448165	274768
411226	178384
428211	160404
54011A3	174361
488365	200563
416948	201185
471966	279226
402946	160154
456162	221017
504934	271813
430113	283125
483241	270688
490659	284159
489926	152744
411143	205222
500583	205711
16347A5	228379
459077	166408
451932	253463
430867	152558
35435A1	220339
40123A2	285652
49046A6	256815
487005	161732
459685	199174
421905	204919
4818A4	173730
442748	192707
455037	235697
53315A1	186901
492670	273007
52897A6	216332
501004	211228
486117	232335
486149	248157
477706	168303
495891	224803
59656A3	276046
38848A1	205905
53418A1	282388
405966	215039
481169	276727
441067	255698
510064	224953
499723	238877
469928	186182
464824	236867
57516A1	241972
475456	168592
39706A2	277463
53971A3	237607
61710A2	286655
478182	164479
43933A2	213835
404335	257886
406464	217122
452478	169959
7116A1	216957
469270	199354
D1007406	214921
478736	185247
499138	242072
512713	290858
411412	188775
503661	213764
11642A2	198410
15354A5	249846
487966	197222
436606	221149
413732	280673
426326	190316
512958	153844
D1003986	297975
482765	211016
511956	240411
496758	230975
455517	228067
57472A1	200827
505106	293220
421626	234219
51099A2	231673
401153	212968
491870	218468
44604A4	224671
31470A3	280688
21754A3	294833
482936	261547
453371	297249
461189	169789
16900A7	215956
489892	244690
420383	294794
426120	275485
20700A3	293548
15831A1	302293
495193	243592
13519A3	275301
55188A2	196515
469741	172422
23600A7	290760
463534	249821
416827	182330
487000	254787
429015	247604
63785A2	250914
410183	230257
478210	302294
441298	259237
496961	230398
419990	276016
458664	190119
46528A4	288049
63556A1	267364
445299	247442
413667	186834
418073	166575
451211	289346
486453	203100
444615	259535
453176	243307
484961	230427
427874	297958
452848	244717
478128	261497
48159A5	198487
1717A7	199003
476068	281461
495983	255264
58976A3	259716
426332	200457
2785A1	195404
460357	274082
419829	295792
G42157	243265
444720	248375
52740A3	255164
2138A2	170112
435957	269997
473497	152203
402144	276566
514543	177969
G44775	283807
433223	287230
407028	152001
497757	161062
G40312	190973
510274	219048
483678	245125
503794	183844
446819	215989
21739A7	198990
58155A3	260242
413307	210026
482922	154095
487805	232362
429016	276280
457930	200263
497043	244273
503903	189793
509A1	175197
485533	249051
34351A3	245961
37759A3	228239
15071A1	214269
438131	242916
46828A6	237253
36010A9	244857
15646A3	227242
66022A2	184332
31863A4	270474
44104A3	246831
409083	230692
507145	158785
501355	209502
439449	162208
452263	189417
432243	222943
17356A1	268012
480299	282777
51853A3	195227
52053A2	158685
463274	249555
3318A2	264314
402429	190804
37189A1	282052
406752	223232
492382	302348
462976	283866
21940A6	235064
66024A1	281854
56328A2	225177
50132A4	297800
51599A2	239656
413956	252168
D1016346	161428
34429A4	274848
50671A3	284611
448736	226131
464422	221757
439080	281251
448838	242557
402437	249085
434677	271420
65A2	242363
451912	161709
500912	225315
431068	284324
476462	206781
449604	197086
51251A1	298340
411172	225620
471572	232884
481004	277221
484516	294619
446910	226001
420437	270454
474534	249828
64975A2	185459
475542	247350
56048A1	172785
496130	265820
446691	242992
417760	220012
476668	167942
438930	295610
411511	270516
19568A3	246416
499990	221698
54401A1	164343
26194A1	269633
50112A2	249076
469869	261905
436433	271625
31593A2	189976
464863	201225
31196A1	191601
516142	302385
407394	252889
46509A3	257397
458900	246993
49760A2	235868
D109962	248289
471470	222548
61047A2	268416
46324A4	154822
412907	157656
437127	250623
14469A1	166809
39179A3	251779
427661	216295
28138A1	172861
426493	285194
433257	293111
411698	254774
496053	184515
458934	267634
49201A1	250591
458218	255218
53146A4	176280
478622	251572
413785	224602
412440	249462
463455	248982
505583	230378
446631	214622
404143	218247
14094A1	187114
415002	202203
36038A6	213441
49416A2	221292
435782	206238
42233A3	169806
484575	237330
409610	222497
G41102	161604
40145A3	220526
477189	194084
444270	222760
404112	191713
430504	302414
431678	292757
514778	177608
449288	277432
512191	193974
21497A3	296640
28501A2	302425
16281A2	223814
403880	177875
482973	196490
419878	291183
3371A6	262866
G82634	257539
463068	240189
26938A3	153449
442097	225391
510550	288460
442832	231336
32913A3	164728
40554A2	214955
410138	271250
67484A1	279287
490630	237145
55708A1	204650
19179A1	273158
497600	271344
42298A2	250994
503464	225846
413853	302435
44225A2	167631
431288	232427
482941	173000
408612	171668
56781A2	187842
491505	242983
439400	218815
61910A1	263268
39387A5	151886
67249A1	180310
25241A2	282769
42466A5	234139
52372A5	281942
468602	260653
46829A2	187009
23572A2	259648
458181	233767
450935	259857
512821	161747
457103	277665
496354	194850
487391	172541
405708	229916
52427A3	243756
11484A1	173697
56400A4	221332
511724	249001
66481A2	171178
427282	288172
G40069	171935
57999A2	289135
513047	198782
475518	211217
23276A4	211822
25759A3	292351
16246A5	182704
484636	208702
41093A2	167508
491090	183888
41490A1	166146
4003A1	244394
508283	302465
429712	198086
413332	194245
10160A2	157861
402634	286649
504439	182325
500241	302466
19233A3	159018
62228A2	209889
490361	246739
407385	267333
406912	205273
45637A1	269378
66099A2	290024
29865A5	262094
483739	270429
64058A3	297397
490194	273638
445898	254930
400034	253405
437431	257120
443090	159838
479604	207874
445179	199805
25362A9	199024
506053	278769
48878A1	207424
468748	260201
479733	275422
29018A5	207182
411084	284289
451417	247658
499160	299767
443041	179387
515333	302500
444915	285211
51778A3	193661
439106	190497
55853A1	206833
493659	157768
41669A3	218688
421792	252103
53670A2	296328
500950	183465
50580A3	212118
62428A1	282710
510845	252900
421311	229324
497249	162179
452778	189520
423666	180915
461953	231587
G40507	192503
421390	177978
G41643	276253
460355	191969
18012A3	258089
438383	159132
44001A2	234574
500163	287287
459534	178035
510431	199128
477769	229841
509056	233360
401401	297839
34797A1	214516
406097	293646
497797	246508
21661A7	186143
438196	251065
454267	167835
29991A3	176887
506551	290176
46784A1	220744
458661	281922
62415A1	261283
60437A1	291641
14447A2	222843
456722	302526
25947A6	171795
27261A2	211757
496233	254344
508697	170981
513743	254469
62340A2	220364
39384A3	280907
427565	250654
46032A4	156183
421596	174824
515388	302527
483713	157135
G41054	184504
504105	270682
501514	235559
29177	176253
434011	154952
62079A1	253596
500465	188363
500726	282327
36044A3	233014
501257	198858
507760	171551
39000A4	261426
456448	230812
458764	243436
432997	206849
50928A1	243860
G13581	190872
500843	157077
482510	211204
10781A2	225226
461278	228212
497161	192048
58929A3	171111
49915A6	204651
461988	219451
464988	278284
440667	240268
410229	273873
451063	244143
403809	240902
402613	302557
51990A1	239543
463417	285191
483159	156315
488194	211539
411079	171486
478225	190149
428367	186741
510477	268043
439015	167551
473227	156077
449217	205072
11409A6	217653
473783	164959
512508	258846
412208	162354
412957	197282
506371	170648
501098	238281
408457	233307
502240	157166
404555	162434
442909	247914
410413	172886
492935	240204
417657	241579
491929	261253
414936	181169
13017A5	155492
44402A2	153527
67375A1	180062
484581	283565
477884	241778
60822A3	214539
406381	224066
515413	301132
38414A2	228818
63094A1	176370
50449A1	175399
418980	171699
447616	224161
494601	225035
8558A1	229957
443128	278803
432562	273907
447079	186970
406350	225331
507301	263095
432522	196157
444074	174688
492000	210891
57192A1	298968
420981	278031
402601	157352
492188	208951
506562	170356
446489	299421
482565	171234
28553A6	250385
462685	218426
419710	223482
442087	270269
498576	169650
443831	179953
463023	154235
435763	289361
488047	183770
491138	287711
208794	181505
25044A2	299171
478094	165903
503721	282449
495418	239417
478050	287964
421543	201279
53979A1	176332
492149	171790
439838	170771
458401	197398
445962	205160
48260A8	238760
489922	189667
501836	249804
433693	160387
417455	171429
1813A2	184312
430696	187749
D1008885	281019
64278A2	274035
404125	236497
57124A3	296940
501402	279254
19636A2	203324
41368A3	271074
59500A1	178948
451406	224552
9900A6	248388
493257	280974
455745	279247
482499	167903
472041	192925
457178	252535
464913	273777
443596	172907
509787	181471
411119	163945
G13540	268957
458120	221268
417270	251846
480363	255033
514242	212427
511938	194023
412816	277609
457201	290712
36944A4	176012
411749	260275
51309A4	202042
499479	212333
488144	217555
435667	232095
444437	186605
402543	165204
450810	163606
474565	246311
497682	179910
503672	238459
22531A4	212511
G86518	282094
33102A3	153367
60879A1	253109
505420	186951
37014A2	201288
65333a2	198504
G41427	289604
59726A3	192641
421427	281785
470362	163135
505086	290301
418175	264600
445696	183987
441474	278966
60131A2	219676
66287A3	199082
42868A3	196361
463070	239340
453749	224579
430324	186544
38798A9	270676
487214	246522
54269A1	292545
1236A2	262491
482190	290492
463582	228428
453747	153381
461969	246969
55847A2	234461
412449	175709
11187A7	278533
403782	286244
421069	164127
507452	204764
412353	183973
410698	174504
428918	296460
G40769	155999
458992	243212
476328	199850
43684A1	165208
31049A4	263691
49322A1	260930
435867	180833
439192	204428
481051	252152
53752A3	261299
469411	228891
422134	295493
474686	258655
29024A4	217962
52417A1	287490
497205	176967
402048	273493
502725	269037
53310A2	250872
46324A1	154821
456891	219912
426989	258140
514763	221538
443551	217921
495338	166933
440365	276068
464057	188783
D1005408	228598
49896A4	270330
495676	172781
61744A1	270513
50030A2	226887
411502	258011
515932	302793
496002	260682
28273A1	281906
D1004208	161605
35009A2	233002
496628	162817
51007A1	288947
48358A1	262875
485254	202419
489546	177669
G40667	190601
464179	290645
48058A1	299384
63753A1	191599
475969	244775
411359	260473
514719	189843
14629A3	281147
470286	199939
39463A3	189850
460954	176545
481626	206533
438983	200851
20578A4	158312
441000	169915
2569A1	255712
479890	275254
52949A4	296876
46048A2	250416
63638A3	270345
G40130	187660
432798	189764
49186A2	161168
514813	246769
63220A1	299371
41008A2	182094
4691A2	241028
513689	209481
410769	209390
480559	191392
48709A4	256050
3736A1	258926
421119	290949
434865	297190
411114	240886
462920	262017
485081	266242
65005A2	291782
493199	226218
475020	282942
42175A1	213332
507717	170340
16250A4	295323
453311	294919
419948	277078
20707A5	278320
12550A1	184608
54171A1	205830
56311A2	172350
451148	164811
469330	210670
29311A2	175488
459391	229769
5485A6	185610
431787	170111
417046	274292
486257	215002
411490	178165
433381	287999
485457	170818
489346	189804
44161A4	191585
37221A1	176647
476940	295262
461285	157021
471232	299337
65887A1	182942
457514	285421
3274A4	281818
512714	281422
11266A2	170984
502612	161860
455174	278855
436538	157343
402893	186338
414312	271437
509001	206737
487147	287959
474924	184767
433549	207921
26895A3	213298
27585a1	253646
403363	193255
56557A3	268676
11478A4	242851
2552A5	175595
63539A2	160068
45651A4	175079
49214A3	202433
12345A1	279835
483783	277760
G42096	291682
51125A5	261698
58664A1	292790
48163A2	168818
50349A3	272348
60881A1	190752
G45649	154298
500000	232796
407676	152741
55593a1	256723
483091	204853
62364A2	166060
52896A5	182568
24915A2	156562
413381	218354
43730A1	173995
436880	273440
412742	165977
34627A2	237366
463279	245949
50490A5	184334
61714A5	221223
439723	248278
495422	270272
23097A3	210404
410952	193090
G46679	236185
477143	239139
452145	153730
432131	236990
514796	235296
17356A2	164773
406382	225942
429679	177383
485935	195663
508005	274430
482341	255011
61282A3	290430
48979A3	167947
63675A1	274248
406098	186778
513287	186957
50099A4	215821
36371A4	284541
53480A4	279748
20584A2	260768
419077	181948
5399A4	259608
7011A1	224374
500901	273206
471321	163496
419319	207336
426148	194844
440133	167482
443427	302902
420526	233659
497151	277255
491789	302903
G43852	170420
31505A1	213285
469759	242732
475289	254471
428035	244453
420441	251826
500172	222676
60255A2	166854
64006A2	266335
489237	210871
470066	189705
D1025342	157039
476389	238451
57493A2	254979
402705	230494
486346	244149
58634A1	222047
507665	154216
62003A2	191115
401897	289076
508902	212157
D61970	247489
442158	173656
473913	169498
414998	288155
49740A1	200671
12087A4	298709
413164	234841
411614	233818
33048A1	223892
46900A3	163453
491258	293648
476001	260986
432644	179067
66573A1	248941
439945	275383
5626A1	266887
436723	203490
463855	162255
47862A3	247385
62253A4	182824
417227	258567
485155	224912
51089A6	196755
444318	160322
56677A6	302935
28395A2	267852
414516	251982
23222A5	185417
493229	152436
506003	277645
G78599	189357
443433	282460
432469	266732
508884	233620
494914	211965
403481	226057
420461	221496
59025A1	239286
487377	256610
7282A7	281897
455071	191989
54805A2	235473
472950	199284
13180A6	218759
422015	282935
415030	204101
430802	214260
488856	220304
459581	266245
469065	215189
59090A2	185738
63094A2	285323
476502	184985
53665A2	154811
407388	181803
500447	181320
9482A1	276217
31508A2	285225
9911A3	206473
489365	236264
50220A2	207431
404764	196546
32839A1	219663
405186	255036
445235	254801
408893	184060
40489A3	222049
506569	178171
D1020222	254461
450052	237761
505573	263456
509704	201816
487210	190628
479476	282150
432665	262761
499423	268112
456711	168160
484857	211594
439338	234025
412833	251018
509525	232234
481581	263831
431530	294706
52496A3	270262
49783A2	222210
57933A1	239519
63085A1	293656
58767A2	173736
6432A6	248897
449861	269507
8099A6	213176
446718	223380
444467	295124
506008	282174
434395	172843
426849	188765
409897	282970
404850	218695
53096A2	260742
483347	207639
26751A1	239892
459227	256559
487262	209205
57855A1	210630
D1021090	205544
497726	203852
497195	194631
47073A1	206338
493271	224789
59071A5	243395
44515A3	207361
58649A1	265578
515812	302983
58946A1	205702
440015	269029
66242A1	288122
486379	294084
508505	221772
431213	239375
452225	197913
500209	219196
446682	210191
55108A2	274860
459623	200994
487457	240380
5688A3	268015
515300	300658
428806	254425
431051	210800
464943	231510
418217	183638
440061	198291
17543A1	235245
112998	227965
475081	290013
513863	247309
64941A2	191322
451499	264867
505886	173391
32511A4	294119
G40506	222153
455735	281129
30865A3	220033
429672	226031
59276A1	190994
485141	173551
47402A2	171968
54229A3	286451
36521A1	250693
54049A1	173058
495997	287324
402726	296223
37880A2	199203
446436	228218
442053	235085
733A2	206629
D115810	176214
482633	275084
505757	224838
447834	231936
438646	157963
500903	187263
67438A1	212571
428859	164705
63815A1	221214
407625	195474
429325	233678
429515	266972
440641	245098
504392	239878
50260A1	209938
46296A2	272841
422595	297212
401377	230836
491710	293679
447648	182087
433832	259820
26859A2	229409
453752	184663
416671	272366
38632A2	239581
490226	250658
484884	268614
26006A3	217642
46156A2	154128
411880	227587
57145A3	290408
58193A3	171611
45047A1	221776
496162	246499
435756	248584
29115A2	254406
50202A4	161903
G42075	248152
486046	237503
481104	172486
30781A1	246228
490911	183603
36542A1	206625
431431	248402
432105	154639
432409	296719
515006	229106
491940	277797
423185	211598
54757A1	201023
504285	292908
461167	195128
474412	303056
488218	177360
497836	296296
429935	257776
432226	286275
475531	278754
426975	159677
24288A1	290222
507311	270785
43986A1	163464
44879A1	270014
478350	155670
48801A4	266031
439079	209319
485939	187513
463898	176988
477412	194590
510855	193736
44232A3	264733
469474	205601
33777A3	187694
443999	150898
480351	193117
486800	275699
46666A2	184639
45173A3	227446
53188A3	213616
51395A1	244364
456184	203383
50410A2	232676
442242	297221
405648	273422
432662	200271
432825	303077
53539A1	240298
453849	236021
510501	207495
480165	195102
489100	247702
51606A4	242535
496176	273173
52469A2	266559
512067	299846
403840	190256
24540A6	283758
432935	243163
430951	174235
49853A3	213790
507690	152616
436999	208206
24700A6	232740
502919	225532
41565A3	254575
47058A1	182327
55089A1	248762
450141	220707
448933	231842
497973	238034
470713	272511
413141	232384
483262	209625
470912	298212
3680A1	269992
57622A2	188607
26160A8	199918
22549A3	296434
403124	299227
491480	219564
488876	250972
491979	245382
21515A6	208468
448659	152767
497497	201132
54893A1	251979
419807	243904
64996A1	178338
439235	216359
40477A1	234668
459345	303116
43056A2	274515
484894	214706
417962	205696
30553A1	168337
416795	297927
460008	235499
54959A1	190452
57653A2	161125
60566A1	245597
492617	296225
54903A2	233063
428437	270517
493596	299108
486210	178788
481255	194107
41342A1	176015
449468	298384
3564A5	258778
470572	157813
429656	177373
478164	179643
28312A2	246031
508385	168548
53030A1	162353
61065A1	173369
434485	276590
411324	219794
455934	186822
457838	271737
46790A1	160638
414611	281704
513463	281275
439396	261688
48997A2	161456
511327	265992
50590A1	298070
440539	195736
448546	291564
412736	186728
418911	155698
409715	197814
46760A2	173604
446966	185467
2984A1	178120
447551	183012
471258	244976
501564	290942
52750A2	288113
456977	279890
50440A3	255658
407077	160370
2203A5	225971
510716	237121
474960	281844
473147	158582
468598	155832
439487	260151
34882A1	171826
405050	290435
442580	283670
11942A5	296921
413745	288399
20391A1	264428
452531	289621
504560	293250
500967	197312
507156	230227
62167A2	266325
481525	235553
444611	279989
459456	292637
20372A6	230933
57578A2	239546
412533	266837
3441A5	198534
10723A1	242944
432941	264000
428948	179137
49196A2	190336
474396	243171
471423	174516
64375A2	195295
432508	181668
49336A2	272341
401383	291060
502345	160774
471637	226260
439126	191409
45982A3	284711
491495	292808
429709	169857
51414A4	228491
512836	251675
480398	187121
D1000132	207195
449233	245232
G85169	262753
404464	241888
G42260	207685
486575	196071
481825	181524
53776A2	296206
510231	258981
56275A2	303182
437439	156110
G13700	291694
501278	287356
508806	276020
3527A1	295715
D1000813	227056
50000A1	230090
497595	257791
49423A4	208745
490953	261137
454609	278663
501583	285117
419691	167634
49877A4	177509
46764A2	224469
5392A5	203602
480438	247700
459870	245767
448980	168694
53547A2	176524
460642	290776
481336	187712
448491	151380
41775A3	285720
513546	295809
5692A3	293081
32448A4	235896
426422	201211
473713	189803
471795	259907
60706A2	245428
54078A1	271739
431466	270254
480077	249149
459265	213272
450683	152568
510999	288266
432624	257119
39495A1	286175
452911	170627
463922	242555
449785	263195
493249	259394
28313A6	249218
G41398	292867
444119	275724
444452	251388
491584	152071
10707A1	239809
24180A1	166280
470020	212271
510660	185826
48501A1	295051
405734	218332
411705	225630
500263	164213
56411A3	268144
515354	303223
445237	242638
403919	280295
12817A3	246520
25241A5	153740
412920	287023
500811	283002
515951	303235
404860	245044
422138	281829
457885	239266
409215	288213
446542	212055
47545A1	271810
14908A5	211988
50497A1	289445
464297	273801
491591	264193
504914	222161
480657	235127
429910	175641
20448A4	276112
38377A2	183540
494090	293889
503807	181089
D209129	288553
499580	188989
494879	273609
4855A2	272977
450466	281949
427996	276349
479171	276412
502562	193880
512138	153388
476279	171618
435026	276858
408791	283542
58185A1	266644
408647	282691
508572	259736
54533A2	206357
469446	172011
468757	286358
507591	250889
445543	166473
19460A3	154712
459121	258039
52101A1	171552
471234	296357
495387	184126
446518	257203
409902	257924
59663A2	179150
D1018935	295194
433562	228757
52078A3	282109
458671	222424
6276A1	295082
493734	293257
412480	165470
510711	215484
489570	180860
32090A2	169179
440399	288268
53606A3	171483
22664A3	261974
486750	198567
41895A4	218130
437627	178570
53141A2	246542
460320	269339
27695	203141
502312	157305
419821	219183
497993	239013
405461	288727
402174	241288
498324	264909
53463A2	286813
28962A2	159642
427696	195995
403571	156006
921A6	211296
444155	266176
431891	289358
433192	216922
504177	271358
64157A1	207405
401172	241698
460296	202346
498810	284545
447191	294596
433613	163533
18680A2	190303
470890	232776
494796	274985
486410	161941
418040	299068
43945a5	279229
475797	232202
452057	284429
455747	261041
453914	267390
457614	231590
515186	301191
481766	278154
497819	183044
455415	205627
457480	275158
433692	231194
511421	231359
67292A1	247915
G40333	160258
449255	176871
34513A1	271539
453953	296260
485290	179100
432532	216955
503918	204978
456981	169830
508241	180810
438246	208260
435434	183730
433632	193482
460983	289991
56439A2	212033
419192	201725
3581A2	187353
498931	248545
433685	274734
503734	243657
G13525	243676
11497A5	247982
46025A2	228801
406869	151606
441664	299512
485799	205402
509682	201705
457094	270555
497706	291124
452256	163156
53064A1	226927
454402	252019
515416	300843
486158	195494
414263	159149
12315A5	249977
405641	215081
419608	283427
469949	290404
471548	241019
475766	287961
30740A2	292616
450228	264557
496454	295906
40402A4	288141
447933	196612
44854A1	299795
1613A7	157887
443493	241666
484695	187909
479545	223440
429545	235282
499778	294071
457864	191183
48542A5	264935
509418	251145
471249	256317
485575	194054
406789	158028
19088A1	274502
10140A3	183035
29085A2	283831
473378	200763
514771	169967
2174A1	188770
405882	303355
35800A3	156557
58487A2	155817
42329A1	231479
454555	167872
35846A2	258750
503025	228604
491223	258259
483454	173937
492105	168546
55502A3	236362
61737A1	295580
482384	172277
37900A1	221613
G84470	241528
61693A1	259616
424760	281408
52816A4	183462
477015	240426
455374	249646
437085	246763
24086A3	190543
483688	242198
477287	177218
57454A1	263649
455199	214643
484741	206220
431734	283490
433028	240247
470648	210835
36507A4	197743
501730	158254
506673	276012
G42656	235711
5200A2	272044
445311	154480
19444A2	235354
421035	282224
436479	265468
482022	175263
476839	204289
43477a1	274929
41423A3	290533
510077	287398
460698	207045
32793A3	171769
474235	173144
419674	236159
513747	248864
440758	230560
G41548	281250
508665	218087
482258	165975
453525	290850
47935A1	218230
64606A1	268137
471132	184016
46863A3	265141
458044	294863
455973	215849
24900A1	303403
444522	276640
451733	233440
3919A1	217508
491975	153517
448469	226490
33712A6	231695
63171A3	259622
65717A2	152025
468788	163674
420263	277259
55917A1	240911
457371	268292
418034	154933
405405	287849
61443	215527
4272A1	193254
1939A6	243911
505436	175023
403519	195475
492426	290564
434541	181287
48186A2	214869
438527	229461
481398	178001
41903A5	245078
2002A7	280894
4687A1	275679
1480A2	223995
478777	189181
63338A2	177340
432543	303422
407871	198599
56111A3	273312
443139	206529
442411	158234
G42321	287811
430522	154574
443500	241075
54311A1	153384
7604A1	280696
442368	246650
46490A2	252248
504638	274288
34210A7	286509
7781A2	179123
512660	224622
435727	293154
437469	210652
D1000306	165786
57752A3	258188
17593A7	259469
53181A2	213271
405084	189917
420184	161828
432049	255326
10101A1	151482
410051	209408
501056	238611
506457	207742
431730	231985
496467	278875
419112	239707
D1001880	273962
470700	275850
400269	303436
42056A4	156813
53006A2	170027
449597	250248
13350A7	213060
458739	186450
473537	245675
473158	280812
G40737	175146
405162	204249
431601	221722
56877A3	159188
480485	161901
453923	196741
418951	180490
514275	271731
D1019463	297531
65944A1	251310
511846	272473
33461A2	273971
23647A2	247217
59861A1	298997
44236A5	179199
414896	226191
505370	272387
419122	239041
15689A1	254146
427614	254135
5894A2	237567
49289A2	268643
492435	273975
483523	153743
52401A2	174387
22980A4	280698
498354	226185
459960	160979
3733A4	151716
59463A3	258477
65254A2	200824
11925A2	202969
477702	178192
60178A1	190709
495567	258482
404895	266584
501266	273444
9933A3	235299
504382	173586
495329	152247
440143	220946
488646	283250
471749	295245
493349	209158
483431	219492
470225	303478
460275	298705
418985	291610
39647A2	203352
30458A5	268113
501913	296317
9217A4	289217
36407A2	185113
436760	190284
10481A3	221382
502000	283257
455153	271799
507077	162566
420085	244869
462553	155912
486866	193724
3406A6	163782
474371	191042
39243A2	153012
429294	186477
50520A2	160305
437573	230554
21778A3	227003
23051A2	224214
51621A1	292209
19283A4	245380
421242	239491
438506	270504
50060A1	154726
409741	291791
440071	216325
G41284	216298
454259	209685
438151	250143
505516	189972
5995A3	169755
441337	203271
20611A3	156158
G40472	210960
37639A5	182737
477344	297984
413522	158855
506801	273637
48039A3	285812
65950A1	161010
473890	204151
33911A2	270012
404163	180948
415193	218960
459071	240980
513144	291419
451358	202897
403689	263701
51008A3	222079
49139A2	271305
508790	215825
420164	237833
514208	175891
429881	164106
497591	169515
490125	165877
22944A5	184241
G40089	167230
50822A2	166513
440070	179107
445652	187466
507400	157883
487965	270125
11875A1	169398
55180A1	262169
14665A4	177526
422119	168917
430752	298106
408645	211183
59886A1	257417
418606	214479
G13758	177618
474394	234484
47697A3	275244
46851A1	199162
61670A2	249517
407183	188538
485244	217598
427377	217902
483899	222084
489080	303530
39764A1	239696
447411	259297
460972	242226
51586A1	194694
26874A2	184623
445781	290816
G40567	173800
433396	231593
49847A4	255963
13802A4	294945
413304	290550
472186	180172
5741A1	228756
475927	171118
483740	286875
490304	268942
456047	229860
66251A1	178849
18081A8	266025
407627	269632
419292	202471
429599	288477
462471	211434
499163	189707
56163A2	245683
474132	206412
36114A5	171376
452335	277680
3699A5	245356
59681A2	253015
34621A5	210931
504681	278326
401262	177195
66917A1	254840
508593	213318
491911	260673
474310	200165
406111	213199
10139A1	177130
31978A2	181041
500255	215703
488257	281447
479069	216123
57666A3	261525
470210	212012
16186A3	258922
441627	287644
38895A3	233486
404198	246053
38802A1	267104
444027	252565
5642A1	180792
414736	253559
438051	208592
5259A5	250300
500535	177759
G13491	282286
452124	246770
25807A2	233975
413417	279131
460836	212858
475032	161807
39958A1	231482
440373	231917
495796	299765
403500	152523
20885A2	202067
457439	205286
42211A1	189609
435468	258849
486441	171669
439289	298770
436773	228117
482488	204808
409402	197046
65333A1	191398
57768A1	264410
44992A1	159257
456205	209146
6347A2	213450
404744	228457
429902	229762
417886	210413
455365	255603
497798	209083
15651A7	278601
22944A4	192705
488652	248836
479216	151702
488743	211325
57094A2	198691
485865	279983
439296	173050
503801	288723
515642	301203
49843A3	241189
496356	240775
401260	220890
462508	153699
515082	220806
490742	170471
419679	279193
482533	156934
63978A3	203181
418013	285451
510709	289778
51020A1	217514
18113A3	186248
425843	256763
507601	219738
48305A2	233427
37632A4	299308
G41883	181223
480131	273666
513585	189379
45218A4	299839
44232A1	214400
416813	204089
12913	158764
445175	254273
34110A5	296740
441443	244174
29546A3	214155
33461A5	235981
460750	165407
473043	229653
452148	203534
438339	195218
32817A2	262191
497598	270909
49308A1	278935
420559	211809
21087A3	280089
504014	303635
57720A1	239338
406220	262413
453200	242826
476981	195398
47481A2	294252
453317	228939
488246	243474
502800	263446
480A1	283931
65288A2	196582
497506	243039
484793	248679
402678	168074
474614	213903
498961	251568
504789	223590
462135	191613
443908	240324
G43829	169499
406336	223002
437414	271868
403672	244479
497767	250493
448108	209970
406960	242706
513271	270994
28939A1	303657
412234	303658
439423	290498
492084	266750
40608A3	246627
497908	270528
49796A2	272290
472013	277213
D1006043	281888
12620A6	299204
65998A1	233511
444600	192481
504572	268264
439102	152847
44356A5	270009
411203	234511
480126	222884
33700A3	205269
480543	251012
408899	300910
514383	303668
32741	180737
446054	167723
412071	291145
507770	182428
405639	232666
500329	255952
457289	236177
37488A1	190445
514956	158416
406312	298763
58219A1	164340
499899	279739
416979	195591
472131	189675
489337	221495
475296	252300
20861A3	197886
433252	202667
472054	160122
494661	286373
7324A3	299262
494801	161423
501025	179732
506481	260179
32921A5	280074
404604	156544
507492	158314
12367A3	173542
4343A1	185601
511498	266529
425661	172417
410414	208538
416962	195544
67505A1	202372
435014	254631
509361	292293
405141	228974
16483A2	220505
449847	219130
456190	293624
13463A1	231616
444402	287597
11618A3	247200
409569	206892
45600A4	239827
8327A1	219439
469A1	269948
429270	221199
473384	192522
488744	274766
480975	160455
494898	259982
1407A5	153092
53514A1	212985
47053A6	282157
446615	155113
62619A1	203881
474536	291992
509904	223053
463457	217502
65291A1	295993
458812	241202
417807	250083
63416A2	177468
40863A5	175484
439726	286807
421315	284424
26421A1	273910
21348A2	163885
414016	184881
44486A4	161819
495074	210327
502540	169337
1348A3	204772
50091A1	169951
502962	187536
62326A1	269621
453618	276524
439116	283367
43332A1	167252
510310	275551
53245A2	242289
64015A5	157433
59635A3	201052
498360	228096
428219	224806
